Periods,Region,Price
2004,Blaricum,631923.0
2005,Blaricum,692900.0
2006,Blaricum,718218.0
2007,Blaricum,803413.0
2008,Blaricum,764548.0
2009,Blaricum,702249.0
2010,Blaricum,788688.0
2011,Blaricum,775402.0
2012,Blaricum,761560.0
2013,Blaricum,609767.0
2014,Blaricum,488612.0
2015,Blaricum,549464.0
2016,Blaricum,554646.0
2017,Blaricum,619585.0
1995,Bloemendaal,229045.0
1996,Bloemendaal,246104.0
1997,Bloemendaal,252057.0
1998,Bloemendaal,339621.0
1999,Bloemendaal,447436.0
2000,Bloemendaal,565093.0
2001,Bloemendaal,607984.0
2002,Bloemendaal,606864.0
2003,Bloemendaal,554130.0
2004,Bloemendaal,558844.0
2005,Bloemendaal,647051.0
2006,Bloemendaal,747554.0
2007,Bloemendaal,715942.0
2008,Bloemendaal,837221.0
2009,Bloemendaal,677482.0
2010,Bloemendaal,667014.0
2011,Bloemendaal,697939.0
2012,Bloemendaal,546697.0
2013,Bloemendaal,585525.0
2014,Bloemendaal,550186.0
2015,Bloemendaal,597694.0
2016,Bloemendaal,649703.0
2017,Bloemendaal,775770.0
1995,Castricum,108697.0
1996,Castricum,116500.0
1997,Castricum,126587.0
1998,Castricum,137020.0
1999,Castricum,161936.0
2000,Castricum,187498.0
2001,Castricum,215814.0
2002,Castricum,252905.0
2003,Castricum,282695.0
2004,Castricum,257972.0
2005,Castricum,262738.0
2006,Castricum,307741.0
2007,Castricum,312795.0
2008,Castricum,332133.0
2009,Castricum,291663.0
2010,Castricum,276992.0
2011,Castricum,289709.0
2012,Castricum,263424.0
2013,Castricum,219334.0
2014,Castricum,237885.0
2015,Castricum,255876.0
2016,Castricum,258386.0
2017,Castricum,304792.0
1995,Diemen,106592.0
1996,Diemen,106523.0
1997,Diemen,122344.0
1998,Diemen,147599.0
1999,Diemen,168464.0
2000,Diemen,187605.0
2001,Diemen,206612.0
2002,Diemen,201666.0
2003,Diemen,210393.0
2004,Diemen,190891.0
2005,Diemen,216316.0
2006,Diemen,217613.0
2007,Diemen,255076.0
2008,Diemen,244920.0
2009,Diemen,237515.0
2010,Diemen,232877.0
2011,Diemen,230279.0
2012,Diemen,216781.0
2013,Diemen,216849.0
2014,Diemen,228815.0
2015,Diemen,182173.0
2016,Diemen,203591.0
2017,Diemen,242589.0
1995,Drechterland,93879.0
1996,Drechterland,98274.0
1997,Drechterland,100970.0
1998,Drechterland,129484.0
1999,Drechterland,149393.0
2000,Drechterland,197524.0
2001,Drechterland,205231.0
2002,Drechterland,214164.0
2003,Drechterland,203461.0
2004,Drechterland,218827.0
2005,Drechterland,223128.0
2006,Drechterland,265374.0
2007,Drechterland,250898.0
2008,Drechterland,260705.0
2009,Drechterland,256784.0
2010,Drechterland,255550.0
2011,Drechterland,228525.0
2012,Drechterland,226507.0
2013,Drechterland,204280.0
2014,Drechterland,209928.0
2015,Drechterland,234680.0
2016,Drechterland,235351.0
2017,Drechterland,267955.0
1995,Edam-Volendam,85760.0
1996,Edam-Volendam,98359.0
1997,Edam-Volendam,103925.0
1998,Edam-Volendam,111210.0
1999,Edam-Volendam,135818.0
2000,Edam-Volendam,170400.0
2001,Edam-Volendam,204435.0
2002,Edam-Volendam,196902.0
2003,Edam-Volendam,207513.0
2004,Edam-Volendam,230087.0
2005,Edam-Volendam,253091.0
2006,Edam-Volendam,272181.0
2007,Edam-Volendam,277718.0
2008,Edam-Volendam,337129.0
2009,Edam-Volendam,286721.0
2010,Edam-Volendam,270242.0
2011,Edam-Volendam,273070.0
2012,Edam-Volendam,238205.0
2013,Edam-Volendam,196134.0
2014,Edam-Volendam,218079.0
2015,Edam-Volendam,227861.0
2016,Edam-Volendam,262314.0
2017,Edam-Volendam,281721.0
1995,Enkhuizen,78503.0
1996,Enkhuizen,73759.0
1997,Enkhuizen,86962.0
1998,Enkhuizen,96856.0
1999,Enkhuizen,121107.0
2000,Enkhuizen,145837.0
2001,Enkhuizen,165804.0
2002,Enkhuizen,175358.0
2003,Enkhuizen,179807.0
2004,Enkhuizen,184152.0
2005,Enkhuizen,189402.0
2006,Enkhuizen,194952.0
2007,Enkhuizen,207572.0
2008,Enkhuizen,206671.0
2009,Enkhuizen,194155.0
2010,Enkhuizen,194323.0
2011,Enkhuizen,190933.0
2012,Enkhuizen,177095.0
2013,Enkhuizen,169398.0
2014,Enkhuizen,174217.0
2015,Enkhuizen,182236.0
2016,Enkhuizen,199595.0
2017,Enkhuizen,227100.0
1995,Haarlem,83039.0
1996,Haarlem,91037.0
1997,Haarlem,97291.0
1998,Haarlem,119392.0
1999,Haarlem,140233.0
2000,Haarlem,163672.0
2001,Haarlem,190388.0
2002,Haarlem,199955.0
2003,Haarlem,203243.0
2004,Haarlem,213760.0
2005,Haarlem,227984.0
2006,Haarlem,243584.0
2007,Haarlem,261016.0
2008,Haarlem,270670.0
2009,Haarlem,266916.0
2010,Haarlem,267413.0
2011,Haarlem,265863.0
2012,Haarlem,252145.0
2013,Haarlem,234272.0
2014,Haarlem,245391.0
2015,Haarlem,268197.0
2016,Haarlem,290367.0
2017,Haarlem,324843.0
1995,Haarlemmerliede en Spaarnwoude,116373.0
1996,Haarlemmerliede en Spaarnwoude,125560.0
1997,Haarlemmerliede en Spaarnwoude,126556.0
1998,Haarlemmerliede en Spaarnwoude,168079.0
1999,Haarlemmerliede en Spaarnwoude,172488.0
2000,Haarlemmerliede en Spaarnwoude,198126.0
2001,Haarlemmerliede en Spaarnwoude,219013.0
2002,Haarlemmerliede en Spaarnwoude,223066.0
2003,Haarlemmerliede en Spaarnwoude,254240.0
2004,Haarlemmerliede en Spaarnwoude,279599.0
2005,Haarlemmerliede en Spaarnwoude,280634.0
2006,Haarlemmerliede en Spaarnwoude,291357.0
2007,Haarlemmerliede en Spaarnwoude,295264.0
2008,Haarlemmerliede en Spaarnwoude,336029.0
2009,Haarlemmerliede en Spaarnwoude,304362.0
2010,Haarlemmerliede en Spaarnwoude,284811.0
2011,Haarlemmerliede en Spaarnwoude,277860.0
2012,Haarlemmerliede en Spaarnwoude,253085.0
2013,Haarlemmerliede en Spaarnwoude,268955.0
2014,Haarlemmerliede en Spaarnwoude,282176.0
2015,Haarlemmerliede en Spaarnwoude,244228.0
2016,Haarlemmerliede en Spaarnwoude,267607.0
2017,Haarlemmerliede en Spaarnwoude,292931.0
1995,Haarlemmermeer,109264.0
1996,Haarlemmermeer,117478.0
1997,Haarlemmermeer,134388.0
1998,Haarlemmermeer,142497.0
1999,Haarlemmermeer,173690.0
2000,Haarlemmermeer,202361.0
2001,Haarlemmermeer,218740.0
2002,Haarlemmermeer,236471.0
2003,Haarlemmermeer,238672.0
2004,Haarlemmermeer,249127.0
2005,Haarlemmermeer,252605.0
2006,Haarlemmermeer,259759.0
2007,Haarlemmermeer,289091.0
2008,Haarlemmermeer,295233.0
2009,Haarlemmermeer,274434.0
2010,Haarlemmermeer,270473.0
2011,Haarlemmermeer,259999.0
2012,Haarlemmermeer,250768.0
2013,Haarlemmermeer,240351.0
2014,Haarlemmermeer,239844.0
2015,Haarlemmermeer,252111.0
2016,Haarlemmermeer,276861.0
2017,Haarlemmermeer,310708.0
1995,Heemskerk,87023.0
1996,Heemskerk,100763.0
1997,Heemskerk,114790.0
1998,Heemskerk,126773.0
1999,Heemskerk,127922.0
2000,Heemskerk,157032.0
2001,Heemskerk,172935.0
2002,Heemskerk,194783.0
2003,Heemskerk,204539.0
2004,Heemskerk,202299.0
2005,Heemskerk,209069.0
2006,Heemskerk,212988.0
2007,Heemskerk,222880.0
2008,Heemskerk,231877.0
2009,Heemskerk,208671.0
2010,Heemskerk,223218.0
2011,Heemskerk,227092.0
2012,Heemskerk,218512.0
2013,Heemskerk,206489.0
2014,Heemskerk,209944.0
2015,Heemskerk,221822.0
2016,Heemskerk,248864.0
2017,Heemskerk,268086.0
1995,Heemstede,157278.0
1996,Heemstede,181408.0
1997,Heemstede,202332.0
1998,Heemstede,233389.0
1999,Heemstede,258342.0
2000,Heemstede,307890.0
2001,Heemstede,358232.0
2002,Heemstede,346612.0
2003,Heemstede,374191.0
2004,Heemstede,370338.0
2005,Heemstede,396675.0
2006,Heemstede,439724.0
2007,Heemstede,465567.0
2008,Heemstede,494793.0
2009,Heemstede,492757.0
2010,Heemstede,438239.0
2011,Heemstede,463496.0
2012,Heemstede,391473.0
2013,Heemstede,375390.0
2014,Heemstede,401492.0
2015,Heemstede,440883.0
2016,Heemstede,447976.0
2017,Heemstede,514206.0
1995,Heerhugowaard,83597.0
1996,Heerhugowaard,92702.0
1997,Heerhugowaard,106534.0
1998,Heerhugowaard,99571.0
1999,Heerhugowaard,123962.0
2000,Heerhugowaard,152068.0
2001,Heerhugowaard,158688.0
2002,Heerhugowaard,177484.0
2003,Heerhugowaard,186938.0
2004,Heerhugowaard,194814.0
2005,Heerhugowaard,197569.0
2006,Heerhugowaard,215747.0
2007,Heerhugowaard,222561.0
2008,Heerhugowaard,222534.0
2009,Heerhugowaard,210710.0
2010,Heerhugowaard,221137.0
2011,Heerhugowaard,219856.0
2012,Heerhugowaard,201594.0
2013,Heerhugowaard,184002.0
2014,Heerhugowaard,194493.0
2015,Heerhugowaard,200886.0
2016,Heerhugowaard,211422.0
2017,Heerhugowaard,232306.0
1995,Heiloo,112161.0
1996,Heiloo,129373.0
1997,Heiloo,145930.0
1998,Heiloo,167994.0
1999,Heiloo,191356.0
2000,Heiloo,254085.0
2001,Heiloo,256245.0
2002,Heiloo,280247.0
2003,Heiloo,281035.0
2004,Heiloo,293106.0
2005,Heiloo,300648.0
2006,Heiloo,324972.0
2007,Heiloo,353573.0
2008,Heiloo,346002.0
2009,Heiloo,325063.0
2010,Heiloo,323048.0
2011,Heiloo,285864.0
2012,Heiloo,293819.0
2013,Heiloo,266485.0
2014,Heiloo,273334.0
2015,Heiloo,274007.0
2016,Heiloo,297598.0
2017,Heiloo,335901.0
1995,Den Helder,60839.0
1996,Den Helder,68684.0
1997,Den Helder,74236.0
1998,Den Helder,85077.0
1999,Den Helder,98169.0
2000,Den Helder,109144.0
2001,Den Helder,120535.0
2002,Den Helder,137003.0
2003,Den Helder,147533.0
2004,Den Helder,149532.0
2005,Den Helder,155514.0
2006,Den Helder,156141.0
2007,Den Helder,171729.0
2008,Den Helder,167083.0
2009,Den Helder,153504.0
2010,Den Helder,150061.0
2011,Den Helder,154743.0
2012,Den Helder,148083.0
2013,Den Helder,147097.0
2014,Den Helder,146522.0
2015,Den Helder,151360.0
2016,Den Helder,157687.0
2017,Den Helder,161280.0
1995,Hilversum,115487.0
1996,Hilversum,127310.0
1997,Hilversum,137910.0
1998,Hilversum,154818.0
1999,Hilversum,186308.0
2000,Hilversum,235920.0
2001,Hilversum,244385.0
2002,Hilversum,251832.0
2003,Hilversum,241174.0
2004,Hilversum,258522.0
2005,Hilversum,271786.0
2006,Hilversum,288997.0
2007,Hilversum,315103.0
2008,Hilversum,319097.0
2009,Hilversum,291516.0
2010,Hilversum,297574.0
2011,Hilversum,304479.0
2012,Hilversum,295321.0
2013,Hilversum,253527.0
2014,Hilversum,269621.0
2015,Hilversum,280239.0
2016,Hilversum,295175.0
2017,Hilversum,324560.0
1995,Hoorn,88495.0
1996,Hoorn,95123.0
1997,Hoorn,100374.0
1998,Hoorn,114848.0
1999,Hoorn,124423.0
2000,Hoorn,155768.0
2001,Hoorn,172315.0
2002,Hoorn,180622.0
2003,Hoorn,187277.0
2004,Hoorn,196254.0
2005,Hoorn,205290.0
2006,Hoorn,213710.0
2007,Hoorn,217863.0
2008,Hoorn,231154.0
2009,Hoorn,215699.0
2010,Hoorn,207710.0
2011,Hoorn,217449.0
2012,Hoorn,197867.0
2013,Hoorn,190462.0
2014,Hoorn,187643.0
2015,Hoorn,194761.0
2016,Hoorn,207844.0
2017,Hoorn,234005.0
1995,Huizen,131610.0
1996,Huizen,148372.0
1997,Huizen,168413.0
1998,Huizen,192168.0
1999,Huizen,227775.0
2000,Huizen,298526.0
2001,Huizen,303791.0
2002,Huizen,301534.0
2003,Huizen,280819.0
2004,Huizen,296721.0
2005,Huizen,343266.0
2006,Huizen,336837.0
2007,Huizen,395973.0
2008,Huizen,386312.0
2009,Huizen,383781.0
2010,Huizen,291376.0
2011,Huizen,352737.0
2012,Huizen,252387.0
2013,Huizen,253033.0
2014,Huizen,294853.0
2015,Huizen,305102.0
2016,Huizen,299365.0
2017,Huizen,349587.0
1995,Landsmeer,123648.0
1996,Landsmeer,138970.0
1997,Landsmeer,164095.0
1998,Landsmeer,163470.0
1999,Landsmeer,226922.0
2000,Landsmeer,281173.0
2001,Landsmeer,265359.0
2002,Landsmeer,292663.0
2003,Landsmeer,293248.0
2004,Landsmeer,311645.0
2005,Landsmeer,301145.0
2006,Landsmeer,353809.0
2007,Landsmeer,348546.0
2008,Landsmeer,335556.0
2009,Landsmeer,304676.0
2010,Landsmeer,312928.0
2011,Landsmeer,373606.0
2012,Landsmeer,298499.0
2013,Landsmeer,289718.0
2014,Landsmeer,285414.0
2015,Landsmeer,314196.0
2016,Landsmeer,330760.0
2017,Landsmeer,422625.0
1995,Langedijk,106779.0
1996,Langedijk,105623.0
1997,Langedijk,132920.0
1998,Langedijk,151096.0
1999,Langedijk,152006.0
2000,Langedijk,172874.0
2001,Langedijk,192363.0
2002,Langedijk,236888.0
2003,Langedijk,245419.0
2004,Langedijk,234481.0
2005,Langedijk,254901.0
2006,Langedijk,253012.0
2007,Langedijk,287683.0
2008,Langedijk,285570.0
2009,Langedijk,309463.0
2010,Langedijk,284514.0
2011,Langedijk,280454.0
2012,Langedijk,252899.0
2013,Langedijk,244719.0
2014,Langedijk,242905.0
2015,Langedijk,259037.0
2016,Langedijk,275273.0
2017,Langedijk,281401.0
1995,Laren (NH.),206969.0
1996,Laren (NH.),235471.0
1997,Laren (NH.),252389.0
1998,Laren (NH.),341786.0
1999,Laren (NH.),414031.0
2000,Laren (NH.),519574.0
2001,Laren (NH.),593717.0
2002,Laren (NH.),493927.0
2003,Laren (NH.),507984.0
2004,Laren (NH.),526039.0
2005,Laren (NH.),578934.0
2006,Laren (NH.),589841.0
2007,Laren (NH.),724935.0
2008,Laren (NH.),685662.0
2009,Laren (NH.),601464.0
2010,Laren (NH.),609967.0
2011,Laren (NH.),580775.0
2012,Laren (NH.),601421.0
2013,Laren (NH.),600985.0
2014,Laren (NH.),539185.0
2015,Laren (NH.),559259.0
2016,Laren (NH.),608575.0
2017,Laren (NH.),636543.0
1995,Medemblik,91040.0
1996,Medemblik,89666.0
1997,Medemblik,99265.0
1998,Medemblik,111667.0
1999,Medemblik,127898.0
2000,Medemblik,155663.0
2001,Medemblik,191807.0
2002,Medemblik,208162.0
2003,Medemblik,196039.0
2004,Medemblik,189537.0
2005,Medemblik,204256.0
2006,Medemblik,216695.0
2007,Medemblik,243733.0
2008,Medemblik,257392.0
2009,Medemblik,230555.0
2010,Medemblik,238920.0
2011,Medemblik,229051.0
2012,Medemblik,217891.0
2013,Medemblik,197009.0
2014,Medemblik,197869.0
2015,Medemblik,202693.0
2016,Medemblik,223321.0
2017,Medemblik,243827.0
1995,Oostzaan,105669.0
1996,Oostzaan,124285.0
1997,Oostzaan,146303.0
1998,Oostzaan,105984.0
1999,Oostzaan,174302.0
2000,Oostzaan,207713.0
2001,Oostzaan,238739.0
2002,Oostzaan,257783.0
2003,Oostzaan,239872.0
2004,Oostzaan,313467.0
2005,Oostzaan,302975.0
2006,Oostzaan,300773.0
2007,Oostzaan,355618.0
2008,Oostzaan,354926.0
2009,Oostzaan,264812.0
2010,Oostzaan,323186.0
2011,Oostzaan,317022.0
2012,Oostzaan,271313.0
2013,Oostzaan,277527.0
2014,Oostzaan,259543.0
2015,Oostzaan,275628.0
2016,Oostzaan,306680.0
2017,Oostzaan,356080.0
1995,Opmeer,80442.0
1996,Opmeer,97928.0
1997,Opmeer,109450.0
1998,Opmeer,120225.0
1999,Opmeer,164060.0
2000,Opmeer,186495.0
2001,Opmeer,194976.0
2002,Opmeer,199209.0
2003,Opmeer,202423.0
2004,Opmeer,208227.0
2005,Opmeer,229600.0
2006,Opmeer,235991.0
2007,Opmeer,249283.0
2008,Opmeer,246652.0
2009,Opmeer,244268.0
2010,Opmeer,241080.0
2011,Opmeer,231226.0
2012,Opmeer,226831.0
2013,Opmeer,196027.0
2014,Opmeer,197197.0
2015,Opmeer,225382.0
2016,Opmeer,234281.0
2017,Opmeer,241404.0
1995,Ouder-Amstel,123646.0
1996,Ouder-Amstel,132594.0
1997,Ouder-Amstel,158275.0
1998,Ouder-Amstel,189840.0
1999,Ouder-Amstel,205081.0
2000,Ouder-Amstel,239712.0
2001,Ouder-Amstel,294195.0
2002,Ouder-Amstel,297662.0
2003,Ouder-Amstel,302502.0
2004,Ouder-Amstel,340129.0
2005,Ouder-Amstel,340946.0
2006,Ouder-Amstel,338900.0
2007,Ouder-Amstel,362548.0
2008,Ouder-Amstel,372595.0
2009,Ouder-Amstel,373388.0
2010,Ouder-Amstel,397601.0
2011,Ouder-Amstel,323400.0
2012,Ouder-Amstel,358186.0
2013,Ouder-Amstel,299475.0
2014,Ouder-Amstel,334657.0
2015,Ouder-Amstel,353721.0
2016,Ouder-Amstel,428487.0
2017,Ouder-Amstel,411718.0
1995,Purmerend,85925.0
1996,Purmerend,87045.0
1997,Purmerend,97066.0
1998,Purmerend,106450.0
1999,Purmerend,116501.0
2000,Purmerend,145269.0
2001,Purmerend,153316.0
2002,Purmerend,176579.0
2003,Purmerend,190595.0
2004,Purmerend,191494.0
2005,Purmerend,201386.0
2006,Purmerend,213962.0
2007,Purmerend,223854.0
2008,Purmerend,233104.0
2009,Purmerend,218171.0
2010,Purmerend,210612.0
2011,Purmerend,212248.0
2012,Purmerend,188277.0
2013,Purmerend,173255.0
2014,Purmerend,184581.0
2015,Purmerend,194971.0
2016,Purmerend,208237.0
2017,Purmerend,236098.0
1995,Schagen,84887.0
1996,Schagen,102052.0
1997,Schagen,116805.0
1998,Schagen,123899.0
1999,Schagen,151902.0
2000,Schagen,171669.0
2001,Schagen,179206.0
2002,Schagen,185521.0
2003,Schagen,194872.0
2004,Schagen,187295.0
2005,Schagen,205419.0
2006,Schagen,217644.0
2007,Schagen,232765.0
2008,Schagen,236941.0
2009,Schagen,233162.0
2010,Schagen,223618.0
2011,Schagen,214546.0
2012,Schagen,201348.0
2013,Schagen,196970.0
2014,Schagen,203986.0
2015,Schagen,212112.0
2016,Schagen,233547.0
2017,Schagen,248430.0
1995,Stede Broec,79806.0
1996,Stede Broec,89013.0
1997,Stede Broec,99812.0
1998,Stede Broec,111522.0
1999,Stede Broec,134210.0
2000,Stede Broec,166674.0
2001,Stede Broec,189583.0
2002,Stede Broec,191150.0
2003,Stede Broec,186706.0
2004,Stede Broec,200659.0
2005,Stede Broec,204052.0
2006,Stede Broec,200666.0
2007,Stede Broec,216084.0
2008,Stede Broec,225591.0
2009,Stede Broec,202823.0
2010,Stede Broec,197918.0
2011,Stede Broec,196777.0
2012,Stede Broec,188220.0
2013,Stede Broec,182982.0
2014,Stede Broec,188510.0
2015,Stede Broec,193316.0
2016,Stede Broec,201709.0
2017,Stede Broec,228179.0
1995,Texel,89570.0
1996,Texel,99200.0
1997,Texel,106312.0
1998,Texel,110371.0
1999,Texel,140783.0
2000,Texel,168084.0
2001,Texel,178762.0
2002,Texel,223255.0
2003,Texel,194736.0
2004,Texel,222245.0
2005,Texel,245269.0
2006,Texel,248956.0
2007,Texel,251249.0
2008,Texel,252333.0
2009,Texel,230807.0
2010,Texel,225054.0
2011,Texel,243250.0
2012,Texel,240179.0
2013,Texel,215176.0
2014,Texel,221355.0
2015,Texel,238937.0
2016,Texel,254087.0
2017,Texel,292311.0
1995,Uitgeest,104100.0
1996,Uitgeest,109845.0
1997,Uitgeest,132850.0
1998,Uitgeest,137796.0
1999,Uitgeest,163404.0
2000,Uitgeest,185143.0
2001,Uitgeest,208939.0
2002,Uitgeest,222537.0
2003,Uitgeest,227235.0
2004,Uitgeest,218826.0
2005,Uitgeest,237249.0
2006,Uitgeest,275147.0
2007,Uitgeest,270293.0
2008,Uitgeest,260618.0
2009,Uitgeest,248160.0
2010,Uitgeest,271461.0
2011,Uitgeest,243185.0
2012,Uitgeest,234238.0
2013,Uitgeest,198851.0
2014,Uitgeest,223301.0
2015,Uitgeest,243765.0
2016,Uitgeest,279462.0
2017,Uitgeest,280124.0
1995,Uithoorn,111972.0
1996,Uithoorn,121902.0
1997,Uithoorn,134842.0
1998,Uithoorn,149249.0
1999,Uithoorn,180380.0
2000,Uithoorn,218934.0
2001,Uithoorn,217889.0
2002,Uithoorn,237046.0
2003,Uithoorn,219980.0
2004,Uithoorn,224121.0
2005,Uithoorn,237831.0
2006,Uithoorn,235121.0
2007,Uithoorn,264101.0
2008,Uithoorn,269964.0
2009,Uithoorn,256383.0
2010,Uithoorn,264309.0
2011,Uithoorn,250839.0
2012,Uithoorn,231242.0
2013,Uithoorn,213971.0
2014,Uithoorn,233040.0
2015,Uithoorn,244958.0
2016,Uithoorn,255574.0
2017,Uithoorn,297414.0
1995,Velsen,98219.0
1996,Velsen,106629.0
1997,Velsen,125674.0
1998,Velsen,137438.0
1999,Velsen,160456.0
2000,Velsen,182856.0
2001,Velsen,207625.0
2002,Velsen,216085.0
2003,Velsen,223374.0
2004,Velsen,244333.0
2005,Velsen,237778.0
2006,Velsen,257014.0
2007,Velsen,273352.0
2008,Velsen,282716.0
2009,Velsen,259846.0
2010,Velsen,279962.0
2011,Velsen,257722.0
2012,Velsen,233218.0
2013,Velsen,225454.0
2014,Velsen,231859.0
2015,Velsen,238076.0
2016,Velsen,275851.0
2017,Velsen,279962.0
1995,Waterland,122694.0
1996,Waterland,139403.0
1997,Waterland,154049.0
1998,Waterland,161721.0
1999,Waterland,198052.0
2000,Waterland,256473.0
2001,Waterland,273598.0
2002,Waterland,266652.0
2003,Waterland,279893.0
2004,Waterland,289070.0
2005,Waterland,303004.0
2006,Waterland,343326.0
2007,Waterland,339367.0
2008,Waterland,355585.0
2009,Waterland,361514.0
2010,Waterland,335863.0
2011,Waterland,316180.0
2012,Waterland,304828.0
2013,Waterland,257722.0
2014,Waterland,287165.0
2015,Waterland,287873.0
2016,Waterland,339740.0
2017,Waterland,390651.0
1995,Weesp,79917.0
1996,Weesp,86534.0
1997,Weesp,100367.0
1998,Weesp,111400.0
1999,Weesp,128545.0
2000,Weesp,151254.0
2001,Weesp,170966.0
2002,Weesp,181587.0
2003,Weesp,187794.0
2004,Weesp,205131.0
2005,Weesp,204134.0
2006,Weesp,222905.0
2007,Weesp,240424.0
2008,Weesp,240096.0
2009,Weesp,227632.0
